year_month,person,screen_time_seconds
2018-04,rick santorum,4795
2018-05,rick santorum,3450
2018-06,rick santorum,7320
2018-07,rick santorum,7688
2018-08,rick santorum,7527
2018-09,rick santorum,5502
2018-10,rick santorum,9922
2018-11,rick santorum,11807
2018-12,rick santorum,9042
2019-01,rick santorum,9323
2019-02,rick santorum,9384
2019-03,rick santorum,8250
2019-04,rick santorum,3405
2019-05,rick santorum,7795
2019-06,rick santorum,3631
2019-07,rick santorum,2081
2019-08,rick santorum,7259
2019-09,rick santorum,3232
2019-10,rick santorum,2893
2019-11,rick santorum,7830
2019-12,rick santorum,5918
2020-01,rick santorum,7712
2020-02,rick santorum,4533
2020-03,rick santorum,1063
2020-04,rick santorum,457
2020-05,rick santorum,595
2020-06,rick santorum,107
2020-07,rick santorum,965
2010-01,sanjay gupta,18454
2010-02,sanjay gupta,21194
2010-03,sanjay gupta,10539
2010-04,sanjay gupta,22298
2010-05,sanjay gupta,4991
2010-06,sanjay gupta,2366
2010-07,sanjay gupta,14089
2010-08,sanjay gupta,17991
2010-09,sanjay gupta,6843
2010-10,sanjay gupta,8696
2010-11,sanjay gupta,14610
2010-12,sanjay gupta,25381
2011-01,sanjay gupta,18532
2011-02,sanjay gupta,6267
2011-03,sanjay gupta,9460
2011-04,sanjay gupta,3541
2011-05,sanjay gupta,8334
2011-06,sanjay gupta,6672
2011-07,sanjay gupta,13458
2011-08,sanjay gupta,4634
2011-09,sanjay gupta,12177
2011-10,sanjay gupta,9374
2011-11,sanjay gupta,9178
2011-12,sanjay gupta,18032
2012-01,sanjay gupta,6957
2012-02,sanjay gupta,7627
2012-03,sanjay gupta,8570
2012-04,sanjay gupta,5866
2012-05,sanjay gupta,4904
2012-06,sanjay gupta,12091
2012-07,sanjay gupta,9215
2012-08,sanjay gupta,5710
2012-09,sanjay gupta,5869
2012-10,sanjay gupta,9527
2012-11,sanjay gupta,5586
2012-12,sanjay gupta,11846
2013-01,sanjay gupta,14806
2013-02,sanjay gupta,4778
2013-03,sanjay gupta,5146
2013-04,sanjay gupta,4609
2013-05,sanjay gupta,4443
2013-06,sanjay gupta,7619
2013-07,sanjay gupta,3775
2013-08,sanjay gupta,18130
2013-09,sanjay gupta,7330
2013-10,sanjay gupta,11829
2013-11,sanjay gupta,6451
2013-12,sanjay gupta,6950
2014-01,sanjay gupta,5675
2014-02,sanjay gupta,7385
2014-03,sanjay gupta,3653
2014-04,sanjay gupta,6135
2014-05,sanjay gupta,3427
2014-06,sanjay gupta,5177
2014-07,sanjay gupta,4621
2014-08,sanjay gupta,14769
2014-09,sanjay gupta,6359
2014-10,sanjay gupta,32710
2014-11,sanjay gupta,2095
2014-12,sanjay gupta,3406
2015-01,sanjay gupta,1517
2015-02,sanjay gupta,4294
2015-03,sanjay gupta,3771
2015-04,sanjay gupta,5721
2015-05,sanjay gupta,1519
2015-06,sanjay gupta,1070
2015-07,sanjay gupta,537
2015-08,sanjay gupta,1094
2015-09,sanjay gupta,1611
2015-10,sanjay gupta,1728
2015-11,sanjay gupta,373
2015-12,sanjay gupta,2745
2016-01,sanjay gupta,3122
2016-02,sanjay gupta,1170
2016-03,sanjay gupta,642
2016-04,sanjay gupta,1481
2016-05,sanjay gupta,1848
2016-06,sanjay gupta,1061
2016-07,sanjay gupta,836
2016-08,sanjay gupta,4495
2016-09,sanjay gupta,8878
2016-10,sanjay gupta,266
2016-11,sanjay gupta,509
2016-12,sanjay gupta,860
2017-01,sanjay gupta,1755
2017-02,sanjay gupta,542
2017-03,sanjay gupta,1137
2017-04,sanjay gupta,1423
2017-05,sanjay gupta,2022
2017-06,sanjay gupta,2637
2017-07,sanjay gupta,2497
2017-08,sanjay gupta,293
2017-09,sanjay gupta,1461
2017-10,sanjay gupta,1730
2017-11,sanjay gupta,138
2017-12,sanjay gupta,2333
2018-01,sanjay gupta,5193
2018-02,sanjay gupta,69
2018-03,sanjay gupta,582
2018-04,sanjay gupta,5479
2018-05,sanjay gupta,4999
2018-06,sanjay gupta,1168
2018-07,sanjay gupta,2882
2018-08,sanjay gupta,2504
2018-09,sanjay gupta,429
2018-10,sanjay gupta,630
2018-11,sanjay gupta,1125
2018-12,sanjay gupta,1776
2019-01,sanjay gupta,901
2019-02,sanjay gupta,4042
2019-03,sanjay gupta,2378
2019-04,sanjay gupta,10279
2019-05,sanjay gupta,3752
2019-06,sanjay gupta,978
2019-07,sanjay gupta,1423
2019-08,sanjay gupta,3062
2019-09,sanjay gupta,4034
2019-10,sanjay gupta,2734
2019-11,sanjay gupta,3482
2019-12,sanjay gupta,1523
2020-01,sanjay gupta,3398
2020-02,sanjay gupta,14606
2020-03,sanjay gupta,115306
2020-04,sanjay gupta,161609
2020-05,sanjay gupta,122314
2020-06,sanjay gupta,47434
2020-07,sanjay gupta,68640
2010-01,sean hannity,30994
2010-02,sean hannity,28463
2010-03,sean hannity,31211
2010-04,sean hannity,34471
2010-05,sean hannity,17352
2010-06,sean hannity,17269
2010-07,sean hannity,32015
2010-08,sean hannity,22508
2010-09,sean hannity,28132
2010-10,sean hannity,29138
2010-11,sean hannity,21060
2010-12,sean hannity,16070
2011-01,sean hannity,29470
2011-02,sean hannity,26574
2011-03,sean hannity,27509
2011-04,sean hannity,27185
2011-05,sean hannity,26096
2011-06,sean hannity,29146
2011-07,sean hannity,33925
2011-08,sean hannity,36746
2011-09,sean hannity,30090
2011-10,sean hannity,26896
2011-11,sean hannity,25914
2011-12,sean hannity,18968
2012-01,sean hannity,32150
2012-02,sean hannity,24581
2012-03,sean hannity,33543
2012-04,sean hannity,30093
2012-05,sean hannity,32473
2012-06,sean hannity,33756
2012-07,sean hannity,24791
2012-08,sean hannity,31880
2012-09,sean hannity,37379
2012-10,sean hannity,36840
2012-11,sean hannity,31636
2012-12,sean hannity,35322
2013-01,sean hannity,40193
2013-02,sean hannity,30206
2013-03,sean hannity,34023
2013-04,sean hannity,31881
2013-05,sean hannity,29832
2013-06,sean hannity,28023
2013-07,sean hannity,35270
2013-08,sean hannity,26040
2013-09,sean hannity,24676
2013-10,sean hannity,32205
2013-11,sean hannity,28922
2013-12,sean hannity,22797
2014-01,sean hannity,27904
2014-02,sean hannity,27616
2014-03,sean hannity,29884
2014-04,sean hannity,34869
2014-05,sean hannity,30572
2014-06,sean hannity,24385
2014-07,sean hannity,24394
2014-08,sean hannity,22878
2014-09,sean hannity,28484
2014-10,sean hannity,32619
2014-11,sean hannity,24216
2014-12,sean hannity,26132
2015-01,sean hannity,33696
2015-02,sean hannity,25490
2015-03,sean hannity,32903
2015-04,sean hannity,25914
2015-05,sean hannity,20707
2015-06,sean hannity,20861
2015-07,sean hannity,25952
2015-08,sean hannity,23968
2015-09,sean hannity,26925
2015-10,sean hannity,29100
2015-11,sean hannity,23763
2015-12,sean hannity,26187
2016-01,sean hannity,28694
2016-02,sean hannity,26081
2016-03,sean hannity,28434
2016-04,sean hannity,26929
2016-05,sean hannity,30662
2016-06,sean hannity,39943
2016-07,sean hannity,22583
2016-08,sean hannity,35964
2016-09,sean hannity,31953
2016-10,sean hannity,31286
2016-11,sean hannity,29363
2016-12,sean hannity,27066
2017-01,sean hannity,38899
2017-02,sean hannity,32947
2017-03,sean hannity,46890
2017-04,sean hannity,32086
2017-05,sean hannity,37962
2017-06,sean hannity,53300
2017-07,sean hannity,37988
2017-08,sean hannity,44998
2017-09,sean hannity,44214
2017-10,sean hannity,69115
2017-11,sean hannity,50018
2017-12,sean hannity,28243
2018-01,sean hannity,58425
2018-02,sean hannity,56977
2018-03,sean hannity,58969
2018-04,sean hannity,61065
2018-05,sean hannity,56393
2018-06,sean hannity,47386
2018-07,sean hannity,47776
2018-08,sean hannity,45490
2018-09,sean hannity,50517
2018-10,sean hannity,65537
2018-11,sean hannity,51232
2018-12,sean hannity,26736
2019-01,sean hannity,61773
2019-02,sean hannity,55071
2019-03,sean hannity,72501
2019-04,sean hannity,56300
2019-05,sean hannity,58824
2019-06,sean hannity,45690
2019-07,sean hannity,54038
2019-08,sean hannity,45323
2019-09,sean hannity,55088
2019-10,sean hannity,52896
2019-11,sean hannity,43782
2019-12,sean hannity,47356
2020-01,sean hannity,61964
2020-02,sean hannity,47886
2020-03,sean hannity,45076
2020-04,sean hannity,64714
2020-05,sean hannity,61987
2020-06,sean hannity,48916
2020-07,sean hannity,54427
2010-01,shannon bream,10814
2010-02,shannon bream,4325
2010-03,shannon bream,4549
2010-04,shannon bream,8907
2010-05,shannon bream,4231
2010-06,shannon bream,9586
2010-07,shannon bream,9400
2010-08,shannon bream,13746
2010-09,shannon bream,7402
2010-10,shannon bream,6322
2010-11,shannon bream,11364
2010-12,shannon bream,4524
2011-01,shannon bream,9173
2011-02,shannon bream,5514
2011-03,shannon bream,4897
2011-04,shannon bream,9033
2011-05,shannon bream,5358
2011-06,shannon bream,7619
2011-07,shannon bream,5841
2011-08,shannon bream,9748
2011-09,shannon bream,4636
2011-10,shannon bream,6067
2011-11,shannon bream,10361
2011-12,shannon bream,7804
2012-01,shannon bream,4809
2012-02,shannon bream,3991
2012-03,shannon bream,7665
2012-04,shannon bream,4923
2012-05,shannon bream,8342
2012-06,shannon bream,7089
2012-07,shannon bream,6305
2012-08,shannon bream,10516
2012-09,shannon bream,5026
2012-10,shannon bream,4826
2012-11,shannon bream,7106
2012-12,shannon bream,4156
2013-01,shannon bream,5596
2013-02,shannon bream,6481
2013-03,shannon bream,6950
2013-04,shannon bream,2033
2013-05,shannon bream,7251
2013-06,shannon bream,7976
2013-07,shannon bream,13861
2013-08,shannon bream,16955
2013-09,shannon bream,8136
2013-10,shannon bream,2299
2013-11,shannon bream,3712
2013-12,shannon bream,9636
2014-01,shannon bream,3516
2014-02,shannon bream,9242
2014-03,shannon bream,5352
2014-04,shannon bream,5637
2014-05,shannon bream,8389
2014-06,shannon bream,8953
2014-07,shannon bream,6471
2014-08,shannon bream,16400
2014-09,shannon bream,6270
2014-10,shannon bream,12004
2014-11,shannon bream,7784
2014-12,shannon bream,11600
2015-01,shannon bream,7862
2015-02,shannon bream,14862
2015-03,shannon bream,7352
2015-04,shannon bream,4738
2015-05,shannon bream,6128
2015-06,shannon bream,5953
2015-07,shannon bream,8931
2015-08,shannon bream,17170
2015-09,shannon bream,9336
2015-10,shannon bream,4888
2015-11,shannon bream,2387
2015-12,shannon bream,13765
2016-01,shannon bream,4297
2016-02,shannon bream,8795
2016-03,shannon bream,8161
2016-04,shannon bream,3749
2016-05,shannon bream,4160
2016-06,shannon bream,6579
2016-07,shannon bream,10413
2016-08,shannon bream,11841
2016-09,shannon bream,17753
2016-10,shannon bream,8004
2016-11,shannon bream,6428
2016-12,shannon bream,17916
2017-01,shannon bream,9047
2017-02,shannon bream,11080
2017-03,shannon bream,25881
2017-04,shannon bream,10111
2017-05,shannon bream,11456
2017-06,shannon bream,12687
2017-07,shannon bream,7268
2017-08,shannon bream,12493
2017-09,shannon bream,7177
2017-10,shannon bream,7434
2017-11,shannon bream,25677
2017-12,shannon bream,34858
2018-01,shannon bream,37649
2018-02,shannon bream,32061
2018-03,shannon bream,31053
2018-04,shannon bream,31525
2018-05,shannon bream,31170
2018-06,shannon bream,40386
2018-07,shannon bream,26901
2018-08,shannon bream,34158
2018-09,shannon bream,30377
2018-10,shannon bream,36882
2018-11,shannon bream,31663
2018-12,shannon bream,37323
2019-01,shannon bream,32690
2019-02,shannon bream,26073
2019-03,shannon bream,47472
2019-04,shannon bream,47717
2019-05,shannon bream,47522
2019-06,shannon bream,43460
2019-07,shannon bream,26659
2019-08,shannon bream,53240
2019-09,shannon bream,29126
2019-10,shannon bream,45721
2019-11,shannon bream,43246
2019-12,shannon bream,30163
2020-01,shannon bream,40837
2020-02,shannon bream,33644
2020-03,shannon bream,46265
2020-04,shannon bream,52856
2020-05,shannon bream,42108
2020-06,shannon bream,39727
2020-07,shannon bream,47315
2010-01,shepard smith,19882
2010-02,shepard smith,18788
2010-03,shepard smith,21222
2010-04,shepard smith,21138
2010-05,shepard smith,9452
2010-06,shepard smith,8201
2010-07,shepard smith,17073
2010-08,shepard smith,18239
2010-09,shepard smith,18477
2010-10,shepard smith,16156
2010-11,shepard smith,17227
2010-12,shepard smith,15341
2011-01,shepard smith,24725
2011-02,shepard smith,16879
2011-03,shepard smith,28809
2011-04,shepard smith,16464
2011-05,shepard smith,12477
2011-06,shepard smith,16250
2011-07,shepard smith,13044
2011-08,shepard smith,19576
2011-09,shepard smith,13689
2011-10,shepard smith,13468
2011-11,shepard smith,11816
2011-12,shepard smith,8762
2012-01,shepard smith,17320
2012-02,shepard smith,15362
2012-03,shepard smith,17094
2012-04,shepard smith,15689
2012-05,shepard smith,12137
2012-06,shepard smith,13745
2012-07,shepard smith,11445
2012-08,shepard smith,11070
2012-09,shepard smith,14333
2012-10,shepard smith,13925
2012-11,shepard smith,12369
2012-12,shepard smith,7996
2013-01,shepard smith,10060
2013-02,shepard smith,13476
2013-03,shepard smith,18309
2013-04,shepard smith,21615
2013-05,shepard smith,17762
2013-06,shepard smith,17138
2013-07,shepard smith,18226
2013-08,shepard smith,15607
2013-09,shepard smith,9757
2013-10,shepard smith,11705
2013-11,shepard smith,7577
2013-12,shepard smith,8707
2014-01,shepard smith,10463
2014-02,shepard smith,9759
2014-03,shepard smith,18685
2014-04,shepard smith,9946
2014-05,shepard smith,7308
2014-06,shepard smith,7160
2014-07,shepard smith,8117
2014-08,shepard smith,11676
2014-09,shepard smith,14030
2014-10,shepard smith,10354
2014-11,shepard smith,9012
2014-12,shepard smith,8163
2015-01,shepard smith,9859
2015-02,shepard smith,17245
2015-03,shepard smith,11637
2015-04,shepard smith,10383
2015-05,shepard smith,5361
2015-06,shepard smith,4881
2015-07,shepard smith,7821
2015-08,shepard smith,7362
2015-09,shepard smith,7603
2015-10,shepard smith,11432
2015-11,shepard smith,13297
2015-12,shepard smith,9125
2016-01,shepard smith,8340
2016-02,shepard smith,8862
2016-03,shepard smith,12427
2016-04,shepard smith,11219
2016-05,shepard smith,6676
2016-06,shepard smith,4529
2016-07,shepard smith,11639
2016-08,shepard smith,6153
2016-09,shepard smith,7778
2016-10,shepard smith,8190
2016-11,shepard smith,8118
2016-12,shepard smith,6237
2017-01,shepard smith,8025
2017-02,shepard smith,7833
2017-03,shepard smith,13314
2017-04,shepard smith,10944
2017-05,shepard smith,8338
2017-06,shepard smith,6799
2017-07,shepard smith,8160
2017-08,shepard smith,6940
2017-09,shepard smith,5932
2017-10,shepard smith,8269
2017-11,shepard smith,8396
2017-12,shepard smith,4583
2018-01,shepard smith,6708
2018-02,shepard smith,8452
2018-03,shepard smith,5552
2018-04,shepard smith,7598
2018-05,shepard smith,6454
2018-06,shepard smith,4741
2018-07,shepard smith,6159
2018-08,shepard smith,8494
2018-09,shepard smith,3945
2018-10,shepard smith,9230
2018-11,shepard smith,6631
2018-12,shepard smith,6211
2019-01,shepard smith,8200
2019-02,shepard smith,5264
2019-03,shepard smith,4928
2019-04,shepard smith,7241
2019-05,shepard smith,5030
2019-06,shepard smith,6205
2019-07,shepard smith,7252
2019-08,shepard smith,7737
2019-09,shepard smith,8952
2019-10,shepard smith,5347
2019-11,shepard smith,107
2019-12,shepard smith,181
2020-01,shepard smith,77
2020-02,shepard smith,22
2020-03,shepard smith,2
2020-04,shepard smith,0
2020-05,shepard smith,106
2020-06,shepard smith,2
2020-07,shepard smith,2
2010-01,steve doocy,17163
2010-02,steve doocy,16071
2010-03,steve doocy,17351
2010-04,steve doocy,12664
2010-05,steve doocy,6989
2010-06,steve doocy,7165
2010-07,steve doocy,19787
2010-08,steve doocy,16689
2010-09,steve doocy,13924
2010-10,steve doocy,17174
2010-11,steve doocy,11147
2010-12,steve doocy,17566
2011-01,steve doocy,17606
2011-02,steve doocy,15023
2011-03,steve doocy,16895
2011-04,steve doocy,13150
2011-05,steve doocy,18981
2011-06,steve doocy,17393
2011-07,steve doocy,15796
2011-08,steve doocy,16185
2011-09,steve doocy,10049
2011-10,steve doocy,11873
2011-11,steve doocy,7494
2011-12,steve doocy,15514
2012-01,steve doocy,14725
2012-02,steve doocy,15007
2012-03,steve doocy,13468
2012-04,steve doocy,20889
2012-05,steve doocy,16801
2012-06,steve doocy,14582
2012-07,steve doocy,12299
2012-08,steve doocy,18649
2012-09,steve doocy,17373
2012-10,steve doocy,16540
2012-11,steve doocy,22781
2012-12,steve doocy,17377
2013-01,steve doocy,22291
2013-02,steve doocy,14500
2013-03,steve doocy,19186
2013-04,steve doocy,18407
2013-05,steve doocy,18840
2013-06,steve doocy,17669
2013-07,steve doocy,15774
2013-08,steve doocy,14331
2013-09,steve doocy,17674
2013-10,steve doocy,25536
2013-11,steve doocy,19342
2013-12,steve doocy,15661
2014-01,steve doocy,20989
2014-02,steve doocy,12795
2014-03,steve doocy,13995
2014-04,steve doocy,23702
2014-05,steve doocy,24361
2014-06,steve doocy,18796
2014-07,steve doocy,21306
2014-08,steve doocy,11857
2014-09,steve doocy,18675
2014-10,steve doocy,22355
2014-11,steve doocy,15400
2014-12,steve doocy,18745
2015-01,steve doocy,16678
2015-02,steve doocy,14097
2015-03,steve doocy,11398
2015-04,steve doocy,12643
2015-05,steve doocy,9357
2015-06,steve doocy,15673
2015-07,steve doocy,13501
2015-08,steve doocy,11117
2015-09,steve doocy,9981
2015-10,steve doocy,15504
2015-11,steve doocy,15828
2015-12,steve doocy,10870
2016-01,steve doocy,14297
2016-02,steve doocy,18072
2016-03,steve doocy,13355
2016-04,steve doocy,11195
2016-05,steve doocy,13584
2016-06,steve doocy,11940
2016-07,steve doocy,7545
2016-08,steve doocy,13951
2016-09,steve doocy,13279
2016-10,steve doocy,17916
2016-11,steve doocy,13194
2016-12,steve doocy,12269
2017-01,steve doocy,15786
2017-02,steve doocy,15102
2017-03,steve doocy,17095
2017-04,steve doocy,12183
2017-05,steve doocy,13160
2017-06,steve doocy,13580
2017-07,steve doocy,15283
2017-08,steve doocy,14679
2017-09,steve doocy,12216
2017-10,steve doocy,18856
2017-11,steve doocy,17343
2017-12,steve doocy,17751
2018-01,steve doocy,35169
2018-02,steve doocy,13420
2018-03,steve doocy,192
2018-04,steve doocy,1326
2018-05,steve doocy,675
2018-06,steve doocy,204
2018-07,steve doocy,240
2018-08,steve doocy,159
2018-09,steve doocy,84
2018-10,steve doocy,501
2018-11,steve doocy,699
2018-12,steve doocy,141
2019-01,steve doocy,487
2019-02,steve doocy,1168
2019-03,steve doocy,1855
2019-04,steve doocy,1626
2019-05,steve doocy,167
2019-06,steve doocy,249
2019-07,steve doocy,175
2019-08,steve doocy,73
2019-09,steve doocy,60
2019-10,steve doocy,455
2019-11,steve doocy,475
2019-12,steve doocy,109
2020-01,steve doocy,284
2020-02,steve doocy,60
2020-03,steve doocy,747
2020-04,steve doocy,5545
2020-05,steve doocy,4363
2020-06,steve doocy,389
2020-07,steve doocy,973
2010-01,steve kornacki,909
2010-02,steve kornacki,465
2010-03,steve kornacki,900
2010-04,steve kornacki,564
2010-05,steve kornacki,171
2010-06,steve kornacki,474
2010-07,steve kornacki,0
2010-08,steve kornacki,477
2010-09,steve kornacki,2247
2010-10,steve kornacki,2164
2010-11,steve kornacki,1344
2010-12,steve kornacki,4398
2011-01,steve kornacki,1341
2011-02,steve kornacki,1263
2011-03,steve kornacki,396
2011-04,steve kornacki,1902
2011-05,steve kornacki,1823
2011-06,steve kornacki,1770
2011-07,steve kornacki,884
2011-08,steve kornacki,1239
2011-09,steve kornacki,771
2011-10,steve kornacki,3258
2011-11,steve kornacki,1358
2011-12,steve kornacki,3831
2012-01,steve kornacki,5161
2012-02,steve kornacki,6023
2012-03,steve kornacki,4554
2012-04,steve kornacki,6865
2012-05,steve kornacki,5976
2012-06,steve kornacki,8507
2012-07,steve kornacki,10931
2012-08,steve kornacki,8765
2012-09,steve kornacki,11347
2012-10,steve kornacki,16116
2012-11,steve kornacki,9213
2012-12,steve kornacki,11977
2013-01,steve kornacki,12189
2013-02,steve kornacki,10149
2013-03,steve kornacki,6465
2013-04,steve kornacki,8550
2013-05,steve kornacki,15251
2013-06,steve kornacki,20417
2013-07,steve kornacki,15046
2013-08,steve kornacki,18444
2013-09,steve kornacki,17453
2013-10,steve kornacki,19777
2013-11,steve kornacki,20264
2013-12,steve kornacki,12529
2014-01,steve kornacki,32525
2014-02,steve kornacki,18315
2014-03,steve kornacki,17390
2014-04,steve kornacki,22104
2014-05,steve kornacki,17361
2014-06,steve kornacki,18081
2014-07,steve kornacki,18144
2014-08,steve kornacki,22229
2014-09,steve kornacki,12091
2014-10,steve kornacki,15988
2014-11,steve kornacki,16146
2014-12,steve kornacki,9300
2015-01,steve kornacki,14528
2015-02,steve kornacki,13419
2015-03,steve kornacki,13978
2015-04,steve kornacki,13569
2015-05,steve kornacki,13253
2015-06,steve kornacki,12827
2015-07,steve kornacki,14645
2015-08,steve kornacki,10039
2015-09,steve kornacki,9971
2015-10,steve kornacki,20138
2015-11,steve kornacki,16472
2015-12,steve kornacki,18435
2016-01,steve kornacki,17689
2016-02,steve kornacki,25672
2016-03,steve kornacki,23616
